,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,date_time
110,110,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683051979.257337,107,4.649648189544678,1,0,-1,0,0.15,0.875,[0.9830131530761719],1.0,4.649648189544678,8,7,0,5.667078018188477,2023_05_02_14_26_16
111,111,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683051987.5904052,110,5.282911062240601,1,0,-1,0,0.15,0.8,[1.0343718528747559],1.0,5.282911062240601,10,8,0,6.282821893692017,2023_05_02_14_26_24
112,112,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683051996.4730399,107,5.249651908874512,1,0,-1,0,0.15,0.9,[0.9831070899963379],1.0,5.249651908874512,10,9,0,6.249615907669067,2023_05_02_14_26_33
113,113,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052005.372656,107,2.2498300075531006,1,0,-1,0,0.15,1.0,[0.9831769466400146],1.0,2.2498300075531006,1,1,0,3.2496979236602783,2023_05_02_14_26_42
114,114,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052011.32226,117,7.2661378383636475,1,0,-1,0,0.15,0.6666666666666666,[1.1497821807861328],0.0,7.2661378383636475,15,10,0,8.266025066375732,2023_05_02_14_26_48
115,115,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052022.1378062,107,6.883039951324463,1,0,1,0,0.0,0.7333333333333333,[0.9829580783843994],0.0,6.883039951324463,15,11,0,7.882575035095215,2023_05_02_14_26_59
116,116,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052032.720583,107,7.0825769901275635,1,0,-1,0,0.15,0.4,[0.983086109161377],0.0,7.0825769901275635,15,6,0,8.082420110702515,2023_05_02_14_27_09
117,117,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052043.7367182,121,7.115509986877441,1,0,1,0,0.0,0.8,[1.2160899639129639],0.0,7.115509986877441,15,12,0,8.115596055984497,2023_05_02_14_27_20
118,118,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052055.952075,204,8.565343856811523,1,0,1,0,0.15,0.7333333333333333,[2.5989718437194824],0.0,8.565343856811523,15,11,0,9.565200805664062,2023_05_02_14_27_31
119,119,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052066.668638,107,7.100217819213867,1,0,-1,0,0.0,0.4666666666666667,[0.9832329750061035],0.0,7.100217819213867,15,7,0,8.099817037582397,2023_05_02_14_27_43
120,120,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052077.600661,114,7.032886028289795,1,0,1,0,0.15,0.8,[1.1002390384674072],0.0,7.032886028289795,15,12,0,8.033077955245972,2023_05_02_14_27_54
121,121,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052088.2335649,107,4.216450214385986,1,0,1,0,0.15,0.5714285714285714,[0.983353853225708],1.0,4.216450214385986,7,4,0,5.216130018234253,2023_05_02_14_28_05
122,122,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052096.116097,111,3.6498310565948486,1,0,1,0,0.15,0.8,[1.0505948066711426],1.0,3.6498310565948486,5,4,0,4.649790048599243,2023_05_02_14_28_13
123,123,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052103.299071,108,5.232970952987671,1,0,1,0,0.15,0.8,[0.9998867511749268],1.0,5.232970952987671,10,8,0,6.232702970504761,2023_05_02_14_28_20
124,124,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052113.4317691,183,8.349481105804443,1,0,1,0,0.15,0.6666666666666666,[2.249729871749878],0.0,8.349481105804443,15,10,0,9.349241971969604,2023_05_02_14_28_29
125,125,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052124.281228,107,6.899433851242065,1,0,1,0,0.15,0.6,[0.9834039211273193],0.0,6.899433851242065,15,9,0,7.8990137577056885,2023_05_02_14_28_41
126,126,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052134.897132,107,6.932516098022461,1,0,-1,0,0.0,0.7333333333333333,[0.9829871654510498],0.0,6.932516098022461,15,11,0,7.932213068008423,2023_05_02_14_28_52
127,127,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052145.529655,108,7.0996620655059814,1,0,-1,0,0.0,0.6,[0.9996218681335449],0.0,7.0996620655059814,15,9,0,8.099035024642944,2023_05_02_14_29_02
128,128,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052156.329064,107,2.566748857498169,1,0,1,0,0.15,1.0,[0.9833509922027588],1.0,2.566748857498169,2,2,0,3.5662689208984375,2023_05_02_14_29_13
129,129,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052162.444979,108,2.2664592266082764,1,0,1,0,0.15,1.0,[0.9997951984405518],1.0,2.2664592266082764,1,1,0,3.266810178756714,2023_05_02_14_29_19
130,130,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052168.2280881,107,6.900198936462402,1,0,1,0,0.0,0.6666666666666666,[0.9829168319702148],0.0,6.900198936462402,15,10,0,7.899490833282471,2023_05_02_14_29_25
131,131,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052178.927659,113,7.199604034423828,1,0,1,0,0.0,0.6,[1.0841269493103027],0.0,7.199604034423828,15,9,0,8.199237823486328,2023_05_02_14_29_35
132,132,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052189.727036,107,6.932783126831055,1,0,-1,0,0.15,0.06666666666666667,[0.9837899208068848],1.0,6.932783126831055,15,1,0,7.932535886764526,2023_05_02_14_29_46
133,133,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052200.375402,107,2.2162609100341797,1,0,-1,0,0.15,1.0,[0.9830629825592041],1.0,2.2162609100341797,1,1,0,3.216737985610962,2023_05_02_14_29_57
134,134,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052206.1749928,110,7.049041986465454,1,0,-1,0,0.15,0.6666666666666666,[1.0325648784637451],0.0,7.049041986465454,15,10,0,8.06618595123291,2023_05_02_14_30_03
135,135,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052216.9251242,108,6.933527231216431,1,0,-1,0,0.15,0.8,[1.000425100326538],0.0,6.933527231216431,15,12,0,7.933223009109497,2023_05_02_14_30_14
136,136,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052227.590749,109,7.116390943527222,1,0,-1,0,0.15,0.6666666666666666,[1.017275094985962],0.0,7.116390943527222,15,10,0,8.116192817687988,2023_05_02_14_30_24
137,137,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052240.622869,241,9.132392883300781,1,0,1,0,0.0,0.8666666666666667,[3.21602201461792],0.0,9.132392883300781,15,13,0,10.13258981704712,2023_05_02_14_30_35
138,138,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052251.3388119,108,7.016127824783325,1,0,1,0,0.0,0.8,[0.9994158744812012],0.0,7.016127824783325,15,12,0,8.015476942062378,2023_05_02_14_30_48
139,139,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052262.05468,107,4.24974799156189,1,0,-1,0,0.15,0.8571428571428571,[0.9826350212097168],1.0,4.24974799156189,7,6,0,5.2488439083099365,2023_05_02_14_30_59
140,140,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052269.9213812,108,7.099169015884399,1,0,-1,0,0.15,0.6666666666666666,[0.999518871307373],0.0,7.099169015884399,15,10,0,8.099154949188232,2023_05_02_14_31_07
141,141,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052280.7200232,107,6.966017723083496,1,0,-1,0,0.0,0.5333333333333333,[0.9829678535461426],0.0,6.966017723083496,15,8,0,7.966746807098389,2023_05_02_14_31_17
142,142,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052291.3858402,107,7.032526731491089,1,0,1,0,0.15,0.7333333333333333,[0.9833548069000244],1.0,7.032526731491089,15,11,0,8.032278060913086,2023_05_02_14_31_28
143,143,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052302.169044,109,2.933811902999878,1,0,1,0,0.15,1.0,[1.0167038440704346],1.0,2.933811902999878,3,3,0,3.9330668449401855,2023_05_02_14_31_39
144,144,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052308.634799,109,2.2501180171966553,1,0,1,0,0.15,1.0,[1.0165410041809082],1.0,2.2501180171966553,1,1,0,3.2493350505828857,2023_05_02_14_31_45
145,145,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052315.201239,156,4.366552114486694,1,0,1,0,0.15,0.8,[1.7998690605163574],1.0,4.366552114486694,5,4,0,5.366136074066162,2023_05_02_14_31_51
146,146,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052322.400887,109,5.916676759719849,1,0,1,0,0.15,0.6666666666666666,[1.0168628692626953],1.0,5.916676759719849,12,8,0,6.933441877365112,2023_05_02_14_31_59
147,147,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052331.967388,107,7.082645893096924,1,0,1,0,0.15,0.7333333333333333,[0.9837138652801514],0.0,7.082645893096924,15,11,0,8.082415103912354,2023_05_02_14_32_09
148,148,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052342.799052,109,7.116342782974243,1,0,-1,0,0.0,0.7333333333333333,[1.016636848449707],0.0,7.116342782974243,15,11,0,8.1162428855896,2023_05_02_14_32_19
149,149,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052353.598408,107,6.899688005447388,1,0,-1,0,0.0,0.5333333333333333,[0.9831852912902832],0.0,6.899688005447388,15,8,0,7.899889230728149,2023_05_02_14_32_30
150,150,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052364.2161338,109,2.916375160217285,1,0,1,0,0.15,0.3333333333333333,[1.016273021697998],1.0,2.916375160217285,3,1,0,3.916254997253418,2023_05_02_14_32_41
151,151,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052370.6474051,107,2.883193254470825,1,0,1,0,0.15,0.6666666666666666,[0.9833500385284424],1.0,2.883193254470825,3,2,0,3.8829240798950195,2023_05_02_14_32_47
152,152,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052377.280319,120,2.7995121479034424,1,0,1,0,0.15,0.5,[1.1993231773376465],1.0,2.7995121479034424,2,1,0,3.7993693351745605,2023_05_02_14_32_54
153,153,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052384.963824,200,5.1162261962890625,1,0,1,0,0.15,1.0,[2.533285140991211],1.0,5.1162261962890625,5,5,0,6.11653995513916,2023_05_02_14_33_00
154,154,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052392.178976,108,2.650099992752075,1,0,1,0,0.15,0.5,[0.9998400211334229],1.0,2.650099992752075,2,1,0,3.650238037109375,2023_05_02_14_33_09
155,155,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052398.3784919,108,6.899518013000488,1,0,1,0,0.0,0.7333333333333333,[1.0002257823944092],0.0,6.899518013000488,15,11,0,7.899584054946899,2023_05_02_14_33_15
156,156,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052408.9612741,107,5.949387788772583,1,0,-1,0,0.15,0.25,[0.9834499359130859],1.0,5.949387788772583,12,3,0,6.949241876602173,2023_05_02_14_33_26
157,157,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052418.577388,107,6.932919979095459,1,0,-1,0,0.15,0.6666666666666666,[0.9832921028137207],0.0,6.932919979095459,15,10,0,7.9327850341796875,2023_05_02_14_33_35
158,158,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052429.226581,108,2.5658860206604004,1,0,-1,0,0.15,1.0,[0.9999439716339111],1.0,2.5658860206604004,2,2,0,3.565826892852783,2023_05_02_14_33_46
159,159,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052435.326261,108,4.23318886756897,1,0,-1,0,0.15,0.42857142857142855,[0.9998359680175781],1.0,4.23318886756897,7,3,0,5.2326929569244385,2023_05_02_14_33_52
160,160,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052443.142606,107,2.882920026779175,1,0,-1,0,0.15,0.3333333333333333,[0.9827079772949219],1.0,2.882920026779175,3,1,0,3.882352828979492,2023_05_02_14_34_00
161,161,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052449.5751219,107,6.916512966156006,1,0,-1,0,0.15,0.5333333333333333,[0.9831712245941162],0.0,6.916512966156006,15,8,0,7.915848016738892,2023_05_02_14_34_06
162,162,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052460.2744331,111,6.966681957244873,1,0,1,0,0.0,0.7333333333333333,[1.0498700141906738],0.0,6.966681957244873,15,11,0,7.9657111167907715,2023_05_02_14_34_17
163,163,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052470.890076,107,6.932713031768799,1,0,-1,0,0.15,0.5333333333333333,[0.9832181930541992],0.0,6.932713031768799,15,8,0,7.932415008544922,2023_05_02_14_34_28
164,164,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052481.539698,107,6.899104118347168,1,0,1,0,0.0,0.6666666666666666,[0.983025074005127],0.0,6.899104118347168,15,10,0,7.899547100067139,2023_05_02_14_34_38
165,165,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052493.105603,165,8.049504041671753,1,0,1,0,0.0,0.4666666666666667,[1.9500548839569092],0.0,8.049504041671753,15,7,0,9.049338102340698,2023_05_02_14_34_49
166,166,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052504.237851,125,5.849415063858032,1,0,-1,0,0.15,0.9090909090909091,[1.2833049297332764],1.0,5.849415063858032,11,10,0,6.849576950073242,2023_05_02_14_35_01
167,167,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052513.470748,108,4.26643705368042,1,0,-1,0,0.15,0.2857142857142857,[0.9997072219848633],1.0,4.26643705368042,7,2,0,5.26618504524231,2023_05_02_14_35_10
168,168,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052521.320064,107,7.08260703086853,1,0,-1,0,0.0,0.5333333333333333,[0.9829521179199219],0.0,7.08260703086853,15,8,0,8.082474946975708,2023_05_02_14_35_18
169,169,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052532.137538,108,7.049875974655151,1,0,-1,0,0.0,0.4666666666666667,[0.9998800754547119],0.0,7.049875974655151,15,7,0,8.04975414276123,2023_05_02_14_35_29
170,170,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052542.90341,109,6.949743032455444,1,0,-1,0,0.0,0.6666666666666666,[1.0166652202606201],0.0,6.949743032455444,15,10,0,7.949613094329834,2023_05_02_14_35_40
171,171,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052553.901782,130,2.9492249488830566,1,0,1,0,0.15,1.0,[1.366868019104004],1.0,2.9492249488830566,2,2,0,3.9490981101989746,2023_05_02_14_35_50
172,172,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052560.0182579,107,6.900282859802246,1,0,1,0,0.15,0.6666666666666666,[0.984065055847168],0.0,6.900282859802246,15,10,0,7.8990349769592285,2023_05_02_14_35_57
173,173,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052570.6179662,107,3.2159740924835205,1,0,1,0,0.15,1.0,[0.9825220108032227],1.0,3.2159740924835205,4,4,0,4.215807914733887,2023_05_02_14_36_07
174,174,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052577.401025,107,2.5494871139526367,1,0,1,0,0.15,1.0,[0.9836149215698242],1.0,2.5494871139526367,2,2,0,3.549355983734131,2023_05_02_14_36_14
175,175,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052584.4999628,168,3.8993160724639893,1,0,1,0,0.15,0.6666666666666666,[1.9996140003204346],1.0,3.8993160724639893,3,2,0,4.89893102645874,2023_05_02_14_36_20
176,176,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052590.982836,107,5.882934093475342,1,0,1,0,0.15,0.75,[0.9837160110473633],1.0,5.882934093475342,12,9,0,6.88278603553772,2023_05_02_14_36_28
177,177,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052600.5489159,108,3.8995227813720703,1,0,1,0,0.15,0.5,[0.9996757507324219],1.0,3.8995227813720703,6,3,0,4.899336814880371,2023_05_02_14_36_37
178,178,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052608.0150242,107,2.266435146331787,1,0,1,0,0.15,1.0,[0.9829800128936768],1.0,2.266435146331787,1,1,0,3.266310930252075,2023_05_02_14_36_45
179,179,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052613.8144221,108,3.616584062576294,1,0,1,0,0.15,0.8,[0.9998071193695068],1.0,3.616584062576294,5,4,0,4.616121053695679,2023_05_02_14_36_50
180,180,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052621.030703,109,6.949335098266602,1,0,1,0,0.15,0.6666666666666666,[1.0165021419525146],0.0,6.949335098266602,15,10,0,7.948976993560791,2023_05_02_14_36_58
181,181,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052631.6800609,108,5.249732971191406,1,0,-1,0,0.15,0.9,[1.0002431869506836],1.0,5.249732971191406,10,9,0,6.249708890914917,2023_05_02_14_37_08
182,182,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052640.5633762,107,3.2838099002838135,1,0,-1,0,0.15,0.75,[0.9833431243896484],1.0,3.2838099002838135,4,3,0,4.283020973205566,2023_05_02_14_37_17
183,183,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052647.412122,107,2.8832318782806396,1,0,-1,0,0.15,1.0,[0.9828097820281982],1.0,2.8832318782806396,3,3,0,3.8837037086486816,2023_05_02_14_37_24
184,184,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052653.845439,107,3.5496020317077637,1,0,-1,0,0.15,0.8,[0.9829490184783936],1.0,3.5496020317077637,5,4,0,4.5490031242370605,2023_05_02_14_37_31
185,185,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052661.3776681,131,5.282945871353149,1,0,-1,0,0.15,0.6666666666666666,[1.3833467960357666],1.0,5.282945871353149,9,6,0,6.282758712768555,2023_05_02_14_37_38
186,186,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052669.9280279,108,5.9167160987854,1,0,-1,0,0.15,0.6666666666666666,[0.9996969699859619],1.0,5.9167160987854,12,8,0,6.9160239696502686,2023_05_02_14_37_47
187,187,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052679.4932601,107,4.600522041320801,1,0,-1,0,0.15,0.5,[0.9831631183624268],1.0,4.600522041320801,8,4,0,5.599478006362915,2023_05_02_14_37_56
188,188,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052688.159229,134,5.3326170444488525,1,0,-1,0,0.15,0.4444444444444444,[1.433027982711792],1.0,5.3326170444488525,9,4,0,6.332231044769287,2023_05_02_14_38_04
189,189,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052696.675339,107,3.5670461654663086,1,0,-1,0,0.15,0.8,[0.9831762313842773],1.0,3.5670461654663086,5,4,0,4.566608190536499,2023_05_02_14_38_13
190,190,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052703.84153,108,4.232838153839111,1,0,-1,0,0.15,0.7142857142857143,[0.9990367889404297],1.0,4.232838153839111,7,5,0,5.232002019882202,2023_05_02_14_38_20
191,191,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683052711.657511,107,4.283130884170532,1,0,-1,0,0.15,0.7142857142857143,[0.9837579727172852],1.0,4.283130884170532,7,5,0,5.282670974731445,2023_05_02_14_38_28
192,192,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052719.541014,107,7.082828998565674,1,0,-1,0,0.0,0.6,[0.9835810661315918],0.0,7.082828998565674,15,9,0,8.08274507522583,2023_05_02_14_38_36
193,193,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683052730.373145,109,6.966369152069092,1,0,-1,0,0.0,0.8666666666666667,[1.016422986984253],0.0,6.966369152069092,15,13,0,7.965830087661743,2023_05_02_14_38_47
194,194,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052741.039786,108,4.915980100631714,1,0,1,0,0.15,0.7777777777777778,[0.9998033046722412],1.0,4.915980100631714,9,7,0,5.915646076202393,2023_05_02_14_38_58
195,195,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052749.572139,107,2.2164621353149414,1,0,1,0,0.15,1.0,[0.9830191135406494],1.0,2.2164621353149414,1,1,0,3.216392993927002,2023_05_02_14_39_06
196,196,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052755.304805,107,3.2161660194396973,1,0,1,0,0.15,0.75,[0.983076810836792],1.0,3.2161660194396973,4,3,0,4.21593713760376,2023_05_02_14_39_12
197,197,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052762.787483,150,3.266535997390747,1,0,1,0,0.15,1.0,[1.6996660232543945],1.0,3.266535997390747,2,2,0,4.266394138336182,2023_05_02_14_39_19
198,198,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052768.903595,107,3.966865062713623,1,0,1,0,0.15,1.0,[0.9833078384399414],1.0,3.966865062713623,6,6,0,4.982519865036011,2023_05_02_14_39_26
199,199,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052777.120938,145,4.866163969039917,1,0,1,0,0.15,0.5714285714285714,[1.6164178848266602],1.0,4.866163969039917,7,4,0,5.865863084793091,2023_05_02_14_39_33
200,200,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052785.402742,132,7.499640226364136,1,0,1,0,0.15,0.6,[1.3995940685272217],0.0,7.499640226364136,15,9,0,8.499644041061401,2023_05_02_14_39_42
201,201,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052796.219201,107,2.5497076511383057,1,0,1,0,0.15,0.5,[0.9836318492889404],1.0,2.5497076511383057,2,1,0,3.5494446754455566,2023_05_02_14_39_53
202,202,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052802.301622,107,4.215796232223511,1,0,1,0,0.15,0.7142857142857143,[0.9828042984008789],1.0,4.215796232223511,7,5,0,5.2163801193237305,2023_05_02_14_39_59
203,203,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052810.668127,140,3.8673160076141357,1,0,1,0,0.15,0.75,[1.5329809188842773],1.0,3.8673160076141357,4,3,0,4.866531848907471,2023_05_02_14_40_07
204,204,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052817.600994,108,4.899647951126099,1,0,1,0,0.15,0.6666666666666666,[0.9995479583740234],1.0,4.899647951126099,9,6,0,5.899284839630127,2023_05_02_14_40_14
205,205,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052826.1169019,107,4.2660181522369385,1,0,1,0,0.15,0.7142857142857143,[0.9827771186828613],1.0,4.2660181522369385,7,5,0,5.265860080718994,2023_05_02_14_40_23
206,206,[1.0],1.0,0,1.0,1.0,0,[1.0],1683052833.9824781,107,6.882669925689697,1,0,1,0,0.15,0.6,[0.9829318523406982],0.0,6.882669925689697,15,9,0,7.882214069366455,2023_05_02_14_40_31
207,207,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683052845.915213,188,8.232093095779419,1,0,1,0,0.0,0.6666666666666666,[2.332298994064331],0.0,8.232093095779419,15,10,0,9.232270956039429,2023_05_02_14_40_41
208,208,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683053124.6127748,1076,23.048270225524902,1,0,1,0,0.0,0.5333333333333333,[17.14891219139099],0.0,23.048270225524902,15,8,0,24.048477172851562,2023_05_02_14_45_05
209,209,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683053355.813493,937,20.765666007995605,1,0,1,0,0.0,0.6666666666666666,[14.815639019012451],0.0,20.765666007995605,15,10,0,21.76520085334778,2023_05_02_14_48_59
210,210,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683053367.6462772,143,4.165794849395752,1,0,-1,0,0.15,1.0,[1.5831429958343506],1.0,4.165794849395752,5,5,0,5.165556192398071,2023_05_02_14_49_24
211,211,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683053375.445468,145,3.5495781898498535,1,0,-1,0,0.15,0.6666666666666666,[1.6163451671600342],1.0,3.5495781898498535,3,2,0,4.549342155456543,2023_05_02_14_49_31
212,212,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683053382.144682,119,4.416838884353638,1,0,-1,0,0.15,1.0,[1.1830978393554688],1.0,4.416838884353638,7,7,0,5.415886640548706,2023_05_02_14_49_39
213,213,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683053389.9940832,108,7.1158483028411865,1,0,1,0,0.0,0.8,[0.9995791912078857],0.0,7.1158483028411865,15,12,0,8.11565637588501,2023_05_02_14_49_47
214,214,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683053400.9945998,118,7.265902042388916,1,0,1,0,0.0,0.7333333333333333,[1.1666371822357178],0.0,7.265902042388916,15,11,0,8.265793085098267,2023_05_02_14_49_57
215,215,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683053416.192925,371,8.648976802825928,1,0,-1,0,0.15,0.42857142857142855,[5.382627010345459],1.0,8.648976802825928,7,3,0,9.648526668548584,2023_05_02_14_50_08
216,216,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683053424.258506,108,7.099521160125732,1,0,-1,0,0.15,0.6,[0.9997580051422119],0.0,7.099521160125732,15,9,0,8.099382162094116,2023_05_02_14_50_21
217,217,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683053435.05791,108,6.932403087615967,1,0,1,0,0.0,0.8,[0.999575138092041],0.0,6.932403087615967,15,12,0,7.9322509765625,2023_05_02_14_50_32
218,218,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053445.806871,115,3.716977119445801,1,0,1,0,0.15,0.6,[1.1164870262145996],1.0,3.716977119445801,5,3,0,4.716503143310547,2023_05_02_14_50_42
219,219,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053453.007915,109,3.315972089767456,1,0,1,0,0.15,0.5,[1.0159859657287598],1.0,3.315972089767456,4,2,0,4.315762996673584,2023_05_02_14_50_50
220,220,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053459.856529,108,3.599944829940796,1,0,1,0,0.15,0.4,[0.9999938011169434],1.0,3.599944829940796,5,2,0,4.599348068237305,2023_05_02_14_50_56
221,221,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053467.056549,109,6.616093158721924,1,0,1,0,0.15,0.7857142857142857,[1.0160090923309326],1.0,6.616093158721924,14,11,0,7.615564823150635,2023_05_02_14_51_04
222,222,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053477.3381078,107,2.5499062538146973,1,0,1,0,0.15,1.0,[0.9829933643341064],1.0,2.5499062538146973,2,2,0,3.54951810836792,2023_05_02_14_51_14
223,223,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053483.404463,107,2.59902286529541,1,0,1,0,0.15,1.0,[0.9826080799102783],1.0,2.59902286529541,2,2,0,3.5987348556518555,2023_05_02_14_51_20
224,224,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053490.303728,153,3.3155930042266846,1,0,1,0,0.15,1.0,[1.7489228248596191],1.0,3.3155930042266846,2,2,0,4.315675735473633,2023_05_02_14_51_26
225,225,[1.0],1.0,0,1.0,1.0,0,[1.0],1683053496.420059,107,3.88301682472229,1,0,1,0,0.15,0.8333333333333334,[0.9830849170684814],1.0,3.88301682472229,6,5,0,4.882649660110474,2023_05_02_14_51_33
