,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,other,player,player_choice,poll_probs,prop_touched_polls,reaction_time,reward,total_polls,touched_polls,trial_aborted,trial_duration
457,457,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867428.757068,108,1,0,1,0.15,0.7142857142857143,0.7335269451141357,1.0,14,10,0,6.566318035125732
458,458,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867436.57352,132,1,0,1,0.15,0.8888888888888888,0.7335798740386963,1.0,9,8,0,5.316691875457764
459,459,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867442.372968,112,1,0,1,0.15,0.7333333333333333,0.7333259582519531,0.0,15,11,0,7.149099111557007
460,460,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867450.823314,130,1,0,1,0.15,0.6666666666666666,0.7329161167144775,0.0,15,10,0,7.4664671421051025
461,461,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651867458.8719292,106,1,0,-1,0.0,0.7333333333333333,0.7324659824371338,0.0,15,11,0,7.048848867416382
462,462,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651867467.004544,112,1,0,-1,0.0,0.7333333333333333,0.7337939739227295,0.0,15,11,0,7.1496148109436035
463,463,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651867475.870174,155,1,0,1,0.0,0.8666666666666667,0.7329058647155762,0.0,15,13,0,7.882660865783691
464,464,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867483.936759,106,1,0,-1,0.15,1.0,0.7327249050140381,1.0,3,3,0,2.8664488792419434
465,465,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867487.720045,118,1,0,-1,0.15,1.0,0.7327818870544434,1.0,7,7,0,4.432821035385132
466,466,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867493.219696,135,1,0,-1,0.15,0.6666666666666666,0.7335090637207031,0.0,15,10,0,7.549324989318848
467,467,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867501.669076,129,1,0,-1,0.15,1.0,0.7333753108978271,1.0,3,3,0,3.250298023223877
468,468,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867505.2683678,106,1,0,-1,0.15,0.5,0.7339317798614502,1.0,2,1,0,2.5349438190460205
469,469,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867508.501888,106,1,0,-1,0.15,0.6666666666666666,0.7327401638031006,1.0,3,2,0,2.866503953933716
470,470,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867512.101592,107,1,0,-1,0.15,1.0,0.7336487770080566,1.0,1,1,0,2.232602834701538
471,471,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867515.168066,116,1,0,-1,0.15,0.5,0.7339503765106201,1.0,2,1,0,2.7000319957733154
472,472,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867518.768235,127,1,0,-1,0.15,0.6666666666666666,0.7332007884979248,1.0,3,2,0,3.2158639430999756
473,473,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867522.3841028,107,1,0,-1,0.15,0.375,0.7331151962280273,1.0,8,3,0,4.649667024612427
474,474,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867527.850375,109,1,0,-1,0.15,0.8,0.7331259250640869,0.0,15,12,0,7.099328994750977
475,475,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867535.916595,108,1,0,-1,0.15,0.7142857142857143,0.7342021465301514,1.0,14,10,0,6.566802978515625
476,476,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651867543.367062,110,1,0,-1,0.0,0.6,0.7333278656005859,0.0,15,9,0,7.1327738761901855
477,477,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867551.44902,108,1,0,1,0.15,0.8,0.7337639331817627,0.0,15,12,0,7.0829198360443115
478,478,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867561.981209,256,1,0,1,0.15,0.9090909090909091,0.733173131942749,1.0,11,10,0,8.048925876617432
479,479,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867568.464416,106,1,0,1,0.15,0.8333333333333334,0.7334048748016357,1.0,12,10,0,5.883086681365967
480,480,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867575.797056,143,1,0,1,0.15,0.8571428571428571,0.7336702346801758,1.0,7,6,0,4.883212089538574
481,481,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867580.8968902,108,1,0,1,0.15,1.0,0.7335329055786133,1.0,7,7,0,4.300351142883301
482,482,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867585.946232,107,1,0,1,0.15,0.6363636363636364,0.7334468364715576,1.0,11,7,0,5.5499489307403564
483,483,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867592.412801,113,1,0,1,0.15,0.5,0.7335419654846191,1.0,2,1,0,2.649854898452759
484,484,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867595.8122292,114,1,0,1,0.15,0.875,0.733187198638916,1.0,8,7,0,4.7005698680877686
485,485,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867601.162003,107,1,0,1,0.15,0.9333333333333333,0.7336859703063965,0.0,15,14,0,7.066519021987915
486,486,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867609.828,144,1,0,1,0.15,1.0,0.7331888675689697,1.0,7,7,0,4.833080768585205
487,487,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651867615.094839,123,1,0,1,0.0,0.8,0.733389139175415,0.0,15,12,0,7.349531888961792
488,488,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867623.4604359,125,1,0,-1,0.15,1.0,0.7327091693878174,1.0,8,8,0,4.915963888168335
489,489,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867628.86016,106,1,0,-1,0.15,0.75,0.732421875,1.0,12,9,0,5.8991899490356445
490,490,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867635.592754,106,1,0,-1,0.15,0.8,0.7330989837646484,1.0,10,8,0,5.1996331214904785
491,491,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867641.592347,106,1,0,-1,0.15,0.5,0.7331409454345703,1.0,2,1,0,2.5334677696228027
492,492,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867644.959098,114,1,0,-1,0.15,0.625,0.7337758541107178,1.0,8,5,0,4.683290958404541
493,493,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867650.542356,121,1,0,-1,0.15,1.0,0.7332770824432373,1.0,4,4,0,3.46683406829834
494,494,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867654.6247911,113,1,0,-1,0.15,1.0,0.7330667972564697,1.0,1,1,0,2.416317939758301
495,495,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867657.624915,106,1,0,-1,0.15,0.6666666666666666,0.7342569828033447,1.0,9,6,0,4.883707761764526
496,496,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867663.324723,108,1,0,-1,0.15,1.0,0.7327251434326172,1.0,2,2,0,2.649487018585205
497,497,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867666.6908119,108,1,0,-1,0.15,0.5,0.7333900928497314,1.0,2,1,0,2.5997729301452637
498,498,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867670.0077069,108,1,0,-1,0.15,0.6,0.7500967979431152,1.0,5,3,0,3.5828909873962402
499,499,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867674.290117,106,1,0,-1,0.15,1.0,0.7335629463195801,1.0,5,5,0,3.549544095993042
500,500,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867678.5901399,106,1,0,-1,0.15,1.0,0.7328879833221436,1.0,1,1,0,2.316331148147583
501,501,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867682.289582,147,1,0,-1,0.15,1.0,0.7332878112792969,1.0,1,1,0,2.883671760559082
502,502,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867685.4561422,121,1,0,-1,0.15,0.8571428571428571,0.7332699298858643,1.0,7,6,0,4.450145959854126
503,503,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651867690.6559172,120,1,0,-1,0.0,0.8,0.7336559295654297,0.0,15,12,0,7.299340009689331
504,504,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651867699.038451,126,1,0,-1,0.0,0.5333333333333333,0.7330658435821533,0.0,15,8,0,7.383385896682739
505,505,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867707.271745,118,1,0,1,0.15,0.8333333333333334,0.7331538200378418,1.0,12,10,0,6.11671781539917
506,506,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867714.087299,109,1,0,1,0.15,0.75,0.73284912109375,1.0,4,3,0,3.2501847743988037
507,507,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867718.020444,106,1,0,1,0.15,0.8571428571428571,0.7333550453186035,1.0,7,6,0,4.216232776641846
508,508,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867723.2204092,119,1,0,1,0.15,1.0,0.7329099178314209,1.0,4,4,0,3.4329380989074707
509,509,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867727.253581,110,1,0,1,0.15,1.0,0.7328689098358154,1.0,2,2,0,2.5999019145965576
510,510,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867730.6697469,117,1,0,1,0.15,1.0,0.7332940101623535,1.0,4,4,0,3.4162490367889404
511,511,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867735.403096,152,1,0,1,0.15,1.0,0.7339329719543457,1.0,4,4,0,3.9665820598602295
512,512,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867739.535765,116,1,0,1,0.15,1.0,0.7325849533081055,1.0,7,7,0,4.449489116668701
513,513,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867744.601718,107,1,0,1,0.15,1.0,0.7332189083099365,1.0,3,3,0,2.9498629570007324
514,514,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867748.652373,130,1,0,1,0.15,1.0,0.7333528995513916,1.0,4,4,0,3.6332590579986572
515,515,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867752.785012,115,1,0,1,0.15,1.0,0.7331409454345703,1.0,1,1,0,2.367361068725586
516,516,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867756.1179688,131,1,0,1,0.15,0.5,0.7336452007293701,1.0,2,1,0,2.949887990951538
517,517,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867759.751276,129,1,0,1,0.15,0.6,0.7331850528717041,1.0,5,3,0,3.966620922088623
518,518,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867764.567321,135,1,0,1,0.15,0.8888888888888888,0.7330360412597656,1.0,9,8,0,5.366426229476929
519,519,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867770.38333,113,1,0,1,0.15,0.5714285714285714,0.7333319187164307,1.0,7,4,0,4.3170671463012695
520,520,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651867775.433405,111,1,0,1,0.0,0.7333333333333333,0.7333629131317139,0.0,15,11,0,7.132568836212158
521,521,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651867783.6832588,119,1,0,1,0.0,0.6666666666666666,0.733156681060791,0.0,15,10,0,7.2671308517456055
522,522,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867792.882103,176,1,0,-1,0.15,0.6666666666666666,0.7330639362335205,1.0,3,2,0,4.0333709716796875
523,523,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867796.781795,122,1,0,-1,0.15,1.0,0.7338290214538574,1.0,7,7,0,4.467705011367798
524,524,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867801.765494,106,1,0,-1,0.15,1.0,0.7331900596618652,1.0,2,2,0,2.533949851989746
525,525,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867805.381808,129,1,0,-1,0.15,0.6,0.7329788208007812,1.0,5,3,0,3.9328389167785645
526,526,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867809.980862,123,1,0,-1,0.15,0.75,0.7328140735626221,1.0,4,3,0,3.5332469940185547
527,527,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867814.364459,129,1,0,-1,0.15,1.0,0.7327780723571777,0.0,15,15,0,7.432580947875977
528,528,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867822.447238,108,1,0,-1,0.15,1.0,0.7334728240966797,1.0,5,5,0,3.5834388732910156
529,529,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867826.746101,106,1,0,-1,0.15,0.6666666666666666,0.7331588268280029,1.0,6,4,0,3.916862964630127
530,530,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867831.429387,106,1,0,-1,0.15,0.8333333333333334,0.7334980964660645,1.0,6,5,0,3.8678011894226074
531,531,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867836.062243,107,1,0,-1,0.15,1.0,0.732816219329834,1.0,2,2,0,2.549483060836792
532,532,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651867840.1455228,156,1,0,-1,0.0,0.7333333333333333,0.7326531410217285,0.0,15,11,0,7.8997111320495605
533,533,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867848.228134,107,1,0,1,0.15,0.8888888888888888,0.732886791229248,1.0,9,8,0,4.932967901229858
534,534,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867854.4776928,138,1,0,1,0.15,1.0,0.7330350875854492,1.0,2,2,0,3.0665879249572754
535,535,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867858.1778188,132,1,0,1,0.15,1.0,0.7335867881774902,1.0,7,7,0,4.633421897888184
536,536,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867863.244606,111,1,0,1,0.15,1.0,0.733726978302002,1.0,2,2,0,2.667419910430908
537,537,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867866.7436318,118,1,0,1,0.15,1.0,0.733381986618042,1.0,1,1,0,2.4001431465148926
538,538,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867869.776614,114,1,0,1,0.15,0.6428571428571429,0.7347300052642822,1.0,14,9,0,6.74965500831604
539,539,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867877.27689,107,1,0,1,0.15,0.8,0.7337110042572021,1.0,5,4,0,3.5503880977630615
540,540,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867881.559638,106,1,0,1,0.15,1.0,0.7335388660430908,1.0,1,1,0,2.216805934906006
541,541,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867884.5593998,112,1,0,1,0.15,0.8181818181818182,0.733687162399292,1.0,11,9,0,5.783225059509277
542,542,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867891.075218,106,1,0,1,0.15,1.0,0.7329411506652832,1.0,1,1,0,2.199705123901367
543,543,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867894.158607,118,1,0,1,0.15,0.8461538461538461,0.7335000038146973,1.0,13,11,0,6.450215101242065
544,544,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651867901.275457,106,1,0,1,0.0,0.7333333333333333,0.7336699962615967,0.0,15,11,0,7.0496649742126465
545,545,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867909.59097,123,1,0,-1,0.15,1.0,0.7335808277130127,1.0,1,1,0,2.4996769428253174
546,546,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867912.507678,106,1,0,-1,0.15,0.7857142857142857,0.7342488765716553,1.0,14,11,0,6.565831899642944
547,547,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867919.974417,109,1,0,-1,0.15,1.0,0.733879804611206,1.0,4,4,0,3.249907970428467
548,548,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867923.940329,108,1,0,-1,0.15,0.8333333333333334,0.7325828075408936,1.0,6,5,0,3.898341178894043
549,549,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867928.589514,107,1,0,-1,0.15,1.0,0.7339010238647461,1.0,1,1,0,2.2336692810058594
550,550,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867931.58933,111,1,0,-1,0.15,0.8333333333333334,0.7327899932861328,1.0,6,5,0,3.966454029083252
551,551,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867938.322221,230,1,0,-1,0.15,0.8,0.7341759204864502,0.0,15,12,0,9.131944179534912
552,552,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651867946.754525,125,1,0,1,0.0,0.8,0.7320971488952637,0.0,15,12,0,7.365156173706055
553,553,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867954.870767,111,1,0,-1,0.15,0.6923076923076923,0.7335748672485352,1.0,13,9,0,6.316365718841553
554,554,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867961.954159,106,1,0,-1,0.15,0.75,0.7328231334686279,1.0,12,9,0,5.8661980628967285
555,555,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651867968.720208,110,1,0,-1,0.15,1.0,0.7339541912078857,1.0,7,7,0,4.300163269042969
556,556,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651867973.736067,107,1,0,-1,0.0,0.8666666666666667,0.7334640026092529,0.0,15,13,0,7.066589117050171
557,557,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867981.785334,108,1,0,1,0.15,0.9285714285714286,0.7330501079559326,1.0,14,13,0,6.599629163742065
558,558,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867989.235092,107,1,0,1,0.15,0.6666666666666666,0.7333838939666748,1.0,3,2,0,2.90020489692688
559,559,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867992.935838,112,1,0,1,0.15,1.0,0.7334160804748535,1.0,2,2,0,2.633471965789795
560,560,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651867996.201269,108,1,0,1,0.15,0.75,0.7334930896759033,1.0,4,3,0,3.316765069961548
561,561,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868000.2177112,106,1,0,1,0.15,1.0,0.7335720062255859,1.0,1,1,0,2.2165040969848633
562,562,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868003.2174232,112,1,0,1,0.15,0.8,0.7331929206848145,1.0,15,12,0,6.965939283370972
563,563,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868011.000021,107,1,0,1,0.15,0.5,0.7500870227813721,1.0,2,1,0,2.583610773086548
564,564,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868014.283332,108,1,0,1,0.15,0.6,0.733834981918335,1.0,5,3,0,3.58358097076416
565,565,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868021.132746,259,1,0,1,0.15,0.5454545454545454,0.7332942485809326,1.0,11,6,0,8.084421873092651
566,566,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868027.599149,106,1,0,1,0.15,0.5,0.734001874923706,1.0,4,2,0,3.2838659286499023
567,567,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868031.7325492,113,1,0,1,0.0,0.7333333333333333,0.7333078384399414,0.0,15,11,0,7.183548927307129
568,568,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868039.833117,109,1,0,1,0.0,0.8666666666666667,0.7332055568695068,0.0,15,13,0,7.099441766738892
569,569,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868047.864228,106,1,0,-1,0.15,0.7,0.7326209545135498,1.0,10,7,0,5.199865102767944
570,570,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868054.0471418,117,1,0,-1,0.15,1.0,0.7334311008453369,1.0,1,1,0,2.549903154373169
571,571,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868057.2474182,114,1,0,-1,0.15,0.6923076923076923,0.7334449291229248,1.0,13,9,0,6.368072986602783
572,572,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868064.3468218,107,1,0,-1,0.15,0.5,0.7325942516326904,1.0,4,2,0,3.215794324874878
573,573,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868068.280085,106,1,0,-1,0.15,0.6,0.732680082321167,0.0,15,9,0,7.048785924911499
574,574,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868076.3123798,106,1,0,-1,0.15,0.625,0.7330276966094971,1.0,8,5,0,4.5501368045806885
575,575,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868082.578325,161,1,0,-1,0.15,0.5,0.7335371971130371,1.0,6,3,0,4.8164381980896
576,576,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868087.2617679,107,1,0,-1,0.15,0.875,0.7333650588989258,1.0,8,7,0,4.549872875213623
577,577,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868092.611341,108,1,0,-1,0.15,0.5,0.7338652610778809,1.0,2,1,0,2.583465337753296
578,578,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868095.86097,106,1,0,-1,0.15,0.6666666666666666,0.7331831455230713,1.0,3,2,0,2.8991641998291016
579,579,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868099.477773,106,1,0,-1,0.15,1.0,0.7332069873809814,1.0,2,2,0,2.5329079627990723
580,580,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868103.527503,155,1,0,-1,0.15,0.9090909090909091,0.7337021827697754,1.0,11,10,0,6.449502944946289
581,581,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868110.0276558,107,1,0,-1,0.15,0.5,0.7330050468444824,1.0,6,3,0,3.882162094116211
582,582,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868114.643272,106,1,0,-1,0.0,0.5333333333333333,0.7333729267120361,0.0,15,8,0,7.049872875213623
583,583,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868122.909397,121,1,0,1,0.15,0.8571428571428571,0.7331581115722656,1.0,7,6,0,4.449873208999634
584,584,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868127.909502,107,1,0,1,0.15,0.5,0.7334747314453125,1.0,2,1,0,2.5502097606658936
585,585,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868131.158587,107,1,0,1,0.15,1.0,0.7330048084259033,1.0,5,5,0,3.582606792449951
586,586,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868135.508358,108,1,0,1,0.15,1.0,0.7327969074249268,1.0,6,6,0,3.8987300395965576
587,587,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868140.1747131,108,1,0,1,0.15,0.8181818181818182,0.7333340644836426,1.0,11,9,0,5.58313512802124
588,588,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868146.540909,106,1,0,1,0.15,0.75,0.7332427501678467,1.0,8,6,0,4.5663158893585205
589,589,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868152.123595,120,1,0,1,0.15,1.0,0.7330441474914551,1.0,9,9,0,5.132774114608765
590,590,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868157.8567538,108,1,0,1,0.15,1.0,0.7328131198883057,1.0,1,1,0,2.2331831455230713
591,591,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868160.957613,118,1,0,1,0.15,1.0,0.7331860065460205,1.0,1,1,0,2.499601125717163
592,592,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868164.0065448,109,1,0,1,0.15,1.0,0.7335300445556641,1.0,7,7,0,4.249613046646118
593,593,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868168.989281,107,1,0,1,0.15,1.0,0.733262300491333,1.0,7,7,0,4.316748142242432
594,594,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868174.072406,107,1,0,1,0.0,0.8,0.7343130111694336,0.0,15,12,0,7.066439867019653
595,595,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868182.105377,106,1,0,1,0.0,0.5333333333333333,0.7496907711029053,0.0,15,8,0,7.066244125366211
596,596,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868190.1382039,107,1,0,-1,0.15,0.6666666666666666,0.7332239151000977,1.0,3,2,0,2.8828420639038086
597,597,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868193.72205,106,1,0,-1,0.15,1.0,0.7320041656494141,1.0,5,5,0,3.5823769569396973
598,598,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868198.070569,107,1,0,-1,0.15,0.7142857142857143,0.7340519428253174,1.0,14,10,0,6.550053834915161
599,599,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868205.487333,106,1,0,-1,0.15,0.625,0.7333722114562988,1.0,8,5,0,4.583227157592773
600,600,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868210.902977,110,1,0,-1,0.15,0.6,0.7331960201263428,0.0,15,9,0,7.115685939788818
601,601,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868219.2859468,127,1,0,-1,0.15,0.7142857142857143,0.7331118583679199,1.0,7,5,0,4.583006858825684
602,602,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868224.3191638,107,1,0,-1,0.15,1.0,0.7339062690734863,1.0,4,4,0,3.2333450317382812
603,603,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868228.301855,108,1,0,-1,0.15,0.8,0.7342071533203125,1.0,5,4,0,3.6501071453094482
604,604,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868232.9020212,121,1,0,-1,0.15,0.25,0.7330598831176758,1.0,4,1,0,3.4496588706970215
605,605,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868236.834732,106,1,0,-1,0.15,0.75,0.7331051826477051,1.0,8,6,0,4.582897186279297
606,606,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868242.2348,108,1,0,-1,0.15,0.6666666666666666,0.7326829433441162,1.0,9,6,0,4.9495909214019775
607,607,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868248.817433,158,1,0,-1,0.15,0.875,0.7327308654785156,1.0,8,7,0,5.3995866775512695
608,608,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868254.184156,107,1,0,-1,0.15,0.8,0.733238935470581,1.0,10,8,0,5.300019979476929
609,609,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868260.4500191,117,1,0,-1,0.15,0.6666666666666666,0.7330360412597656,1.0,3,2,0,3.050092935562134
610,610,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868264.132983,112,1,0,-1,0.15,0.6666666666666666,0.7336211204528809,1.0,3,2,0,3.0837271213531494
