,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,total_polls,touched_polls,trial_aborted,trial_duration
895,895,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671051167.487117,161,0,1,-1,1,0.15,0.6666666666666666,0.7496447563171387,1.0,6,4,0,4.850992918014526
896,896,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671051185.633717,739,1,0,1,-1,0.0,0.6,0.7493948936462402,0.0,15,9,0,17.46541690826416
897,897,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051198.766448,224,0,1,1,1,0.0,0.9333333333333333,0.74894118309021,0.0,15,14,0,8.832560062408447
898,898,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671051209.867098,130,0,1,1,-1,0.0,0.7333333333333333,0.7496778964996338,0.0,15,11,0,7.282742977142334
899,899,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051436.8336372,716,1,0,1,1,0.15,0.7142857142857143,0.7495608329772949,1.0,7,5,0,14.38307499885559
900,900,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051447.832868,267,0,1,1,1,0.15,0.6666666666666666,0.7494757175445557,1.0,3,2,0,5.549832820892334
901,901,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051454.698868,123,0,1,1,1,0.15,0.9090909090909091,0.7501308917999268,1.0,11,10,0,5.834791898727417
902,902,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051465.198549,183,0,1,1,1,0.15,0.7333333333333333,0.7501838207244873,0.0,15,11,0,8.200316905975342
903,903,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051476.597832,146,1,0,-1,-1,0.0,0.6666666666666666,0.7494792938232422,0.0,15,10,0,7.749651193618774
904,904,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671051487.663991,119,0,1,1,-1,0.15,0.6,0.7504189014434814,1.0,5,3,0,3.7504258155822754
905,905,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051495.113036,124,1,0,1,1,0.15,0.7333333333333333,0.749610185623169,0.0,15,11,0,7.166969060897827
906,906,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671051505.846533,111,0,1,1,-1,0.15,1.0,0.7499210834503174,1.0,2,2,0,2.6172900199890137
907,907,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671051512.0124302,109,0,1,1,-1,0.15,0.7333333333333333,0.749335765838623,0.0,15,11,0,6.9338698387146
908,908,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671051522.678665,108,1,0,-1,1,0.0,0.6666666666666666,0.7488110065460205,0.0,15,10,0,6.949186086654663
909,909,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671051534.760833,191,0,1,-1,1,0.0,0.8,0.7493672370910645,0.0,15,12,0,8.483980178833008
910,910,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671051546.326985,147,1,0,1,-1,0.0,0.8666666666666667,0.7497169971466064,0.0,15,13,0,7.568377733230591
911,911,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051559.8083682,274,1,0,1,1,0.0,0.6666666666666666,0.7497532367706299,0.0,15,10,0,9.667222023010254
912,912,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051572.741098,237,0,1,-1,-1,0.15,0.8888888888888888,0.7498409748077393,1.0,9,8,0,7.0664472579956055
913,913,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051581.540546,115,1,0,-1,-1,0.15,0.6666666666666666,0.7491910457611084,0.0,15,10,0,7.016371011734009
914,914,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051592.439245,123,1,0,-1,-1,0.15,0.7333333333333333,0.7501530647277832,0.0,15,11,0,7.349483013153076
915,915,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671051605.140469,218,1,0,1,-1,0.0,0.5333333333333333,0.7492737770080566,0.0,15,8,0,8.751484870910645
916,916,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051615.93796,111,0,1,-1,-1,0.15,0.5,0.7496190071105957,1.0,2,1,0,2.6177849769592285
917,917,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051623.153845,174,1,0,-1,-1,0.15,1.0,0.7495920658111572,1.0,3,3,0,4.000781059265137
918,918,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051629.80363,114,0,1,-1,-1,0.15,0.6666666666666666,0.7494778633117676,1.0,3,2,0,3.0347537994384766
919,919,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051636.603134,125,0,1,-1,-1,0.15,0.6666666666666666,0.7497401237487793,1.0,3,2,0,3.200636863708496
920,920,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051643.602726,139,1,0,-1,-1,0.15,0.6666666666666666,0.7494359016418457,1.0,3,2,0,3.416325807571411
921,921,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051650.285273,120,1,0,-1,-1,0.0,0.6,0.7495741844177246,0.0,15,9,0,7.133427381515503
922,922,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051661.101452,115,1,0,-1,-1,0.0,0.6,0.7498512268066406,0.0,15,9,0,7.217022895812988
923,923,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671051673.035191,172,1,0,1,-1,0.15,0.8,0.7505450248718262,1.0,10,8,0,6.3517680168151855
924,924,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051682.183008,114,1,0,1,1,0.15,0.7333333333333333,0.7495570182800293,1.0,15,11,0,6.9994542598724365
925,925,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051695.066418,242,0,1,1,1,0.15,0.9333333333333333,0.7487621307373047,0.0,15,14,0,9.131864070892334
926,926,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051706.381831,141,0,1,1,1,0.15,0.6,0.7496840953826904,0.0,15,9,0,7.649141073226929
927,927,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051718.347577,173,0,1,1,1,0.15,0.75,0.7492496967315674,1.0,4,3,0,4.317293882369995
928,928,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051725.413924,121,1,0,1,1,0.15,0.8,0.7495260238647461,0.0,15,12,0,7.133569002151489
929,929,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671051736.213693,115,1,0,-1,1,0.0,0.6666666666666666,0.7504310607910156,0.0,15,10,0,7.216702938079834
930,930,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051747.2288508,117,1,0,-1,-1,0.0,0.6666666666666666,0.7499768733978271,0.0,15,10,0,7.067847967147827
931,931,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671051761.446151,320,0,1,-1,1,0.0,0.7333333333333333,0.7489340305328369,0.0,15,11,0,10.6318941116333
932,932,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671051772.677854,121,1,0,1,-1,0.15,0.7142857142857143,0.7497949600219727,1.0,7,5,0,4.468281030654907
933,933,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051780.8933508,126,0,1,1,1,0.15,0.6666666666666666,0.7499799728393555,1.0,12,8,0,6.200142860412598
934,934,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051790.692652,119,1,0,1,1,0.0,0.6666666666666666,0.7492401599884033,0.0,15,10,0,7.08274507522583
935,935,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671051801.360034,109,1,0,-1,1,0.15,1.0,0.7503678798675537,1.0,2,2,0,2.6344590187072754
936,936,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051807.6748621,116,1,0,-1,-1,0.15,0.7142857142857143,0.7506370544433594,1.0,14,10,0,6.717743873596191
937,937,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051818.0409532,111,0,1,-1,-1,0.15,0.5,0.7497782707214355,1.0,2,1,0,2.6336450576782227
938,938,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051824.2410061,111,0,1,-1,-1,0.15,1.0,0.7496459484100342,1.0,3,3,0,2.9661147594451904
939,939,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051830.739933,109,1,0,-1,-1,0.15,0.8,0.7495260238647461,1.0,10,8,0,5.24924898147583
940,940,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051839.722452,112,1,0,-1,-1,0.15,0.7333333333333333,0.7496819496154785,0.0,15,11,0,6.967227935791016
941,941,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051850.3718982,108,1,0,-1,-1,0.15,0.6363636363636364,0.7495198249816895,1.0,11,7,0,5.583174705505371
942,942,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051859.754497,115,0,1,-1,-1,0.15,1.0,0.7496109008789062,1.0,2,2,0,2.682737112045288
943,943,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051867.236755,189,0,1,-1,-1,0.15,1.0,0.7495219707489014,1.0,1,1,0,3.649991989135742
944,944,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671051873.737925,143,1,0,1,-1,0.0,0.6,0.7498891353607178,0.0,15,9,0,7.483447074890137
945,945,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051886.236106,217,1,0,1,1,0.15,0.6666666666666666,0.7493622303009033,1.0,6,4,0,5.7172510623931885
946,946,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051893.951912,115,1,0,1,1,0.15,0.5714285714285714,0.7495133876800537,1.0,7,4,0,4.349545955657959
947,947,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051903.035001,181,0,1,1,1,0.15,1.0,0.7494649887084961,1.0,1,1,0,3.5008797645568848
948,948,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051909.350961,133,0,1,1,1,0.15,0.8,0.7666990756988525,0.0,15,12,0,7.383248329162598
949,949,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051920.8670259,156,1,0,1,1,0.15,0.5,0.7497799396514893,1.0,2,1,0,3.3673019409179688
950,950,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051927.216685,119,0,1,1,1,0.15,0.75,0.7500243186950684,1.0,8,6,0,4.7504260540008545
951,951,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671051935.5846558,116,1,0,-1,1,0.0,0.6666666666666666,0.7669150829315186,0.0,15,10,0,7.249650239944458
952,952,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671051946.499577,111,1,0,-1,1,0.0,0.6666666666666666,0.7500810623168945,0.0,15,10,0,6.982774019241333
953,953,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051958.131362,164,1,0,1,1,0.15,0.8571428571428571,0.7495579719543457,1.0,7,6,0,5.183177947998047
954,954,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051966.8141,155,0,1,1,1,0.15,1.0,0.74969482421875,1.0,1,1,0,3.017024040222168
955,955,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051973.1466072,139,1,0,1,1,0.15,0.5714285714285714,0.749783992767334,1.0,14,8,0,7.083348989486694
956,956,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051984.562768,172,0,1,1,1,0.15,1.0,0.7501411437988281,1.0,2,2,0,3.6502809524536133
957,957,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671051991.295249,142,1,0,1,1,0.15,0.8571428571428571,0.7490279674530029,1.0,14,12,0,7.133048057556152
958,958,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052001.711884,113,1,0,1,1,0.15,1.0,0.7503602504730225,1.0,2,2,0,2.650606155395508
959,959,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052008.211296,130,1,0,1,1,0.15,0.5,0.750338077545166,1.0,2,1,0,2.9337947368621826
960,960,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052016.5772731,240,0,1,1,1,0.15,0.8,0.7493188381195068,0.0,15,12,0,9.099272966384888
961,961,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671052027.3929322,112,1,0,-1,-1,0.0,0.6666666666666666,0.7500302791595459,0.0,15,10,0,6.982983112335205
962,962,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052038.076155,108,1,0,-1,-1,0.15,0.6666666666666666,0.7495317459106445,1.0,9,6,0,4.93431282043457
963,963,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052046.7256682,112,1,0,-1,-1,0.15,0.6153846153846154,0.7491500377655029,1.0,13,8,0,6.301448822021484
964,964,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052056.7912462,116,0,1,-1,-1,0.15,0.2857142857142857,0.7498939037322998,1.0,7,2,0,4.383520126342773
965,965,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052065.023464,128,0,1,-1,-1,0.15,0.7142857142857143,0.7491979598999023,1.0,14,10,0,6.916508913040161
966,966,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052075.57391,121,1,0,-1,-1,0.15,0.7333333333333333,0.7496812343597412,0.0,15,11,0,7.116132974624634
967,967,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052086.540182,126,0,1,-1,1,0.15,0.6666666666666666,0.7506322860717773,1.0,9,6,0,5.249796152114868
968,968,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052095.622928,137,0,1,-1,1,0.15,0.9333333333333333,0.7499010562896729,0.0,15,14,0,7.432639837265015
969,969,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052107.4386199,174,1,0,1,-1,0.0,0.4666666666666667,0.7499117851257324,0.0,15,7,0,8.05014181137085
970,970,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671052118.703098,140,0,1,1,1,0.0,0.9333333333333333,0.7498369216918945,0.0,15,14,0,7.432637929916382
971,971,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671052129.587052,121,0,1,1,-1,0.0,0.7333333333333333,0.7495629787445068,0.0,15,11,0,7.150718927383423
972,972,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671052143.2698472,288,1,0,-1,1,0.15,0.6,0.749675989151001,0.0,15,9,0,9.91742205619812
973,973,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052158.25217,357,0,1,-1,1,0.15,0.8333333333333334,0.7496130466461182,1.0,12,10,0,10.065953016281128
974,974,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052168.317701,124,1,0,1,-1,0.0,0.7333333333333333,0.7500438690185547,0.0,15,11,0,7.167746067047119
975,975,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671052179.2656178,126,1,0,-1,-1,0.0,0.8666666666666667,0.7500362396240234,0.0,15,13,0,7.267379283905029
976,976,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671052190.682577,150,0,1,-1,-1,0.0,0.8666666666666667,0.7494118213653564,0.0,15,13,0,7.666048049926758
977,977,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671052202.9151921,198,0,1,-1,1,0.0,0.8,0.7497701644897461,0.0,15,12,0,8.433147192001343
978,978,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671052213.96409,126,1,0,1,-1,0.15,0.5714285714285714,0.7496981620788574,1.0,7,4,0,4.534030199050903
979,979,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052221.913606,113,0,1,1,1,0.15,0.6666666666666666,0.7494361400604248,0.0,15,10,0,7.182935953140259
980,980,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052233.612905,158,1,0,1,1,0.15,0.7333333333333333,0.7498669624328613,0.0,15,11,0,7.750284910202026
981,981,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671052245.578518,185,1,0,-1,1,0.0,0.8,0.7497777938842773,0.0,15,12,0,8.2342689037323
982,982,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671052256.461611,115,1,0,-1,1,0.0,0.6666666666666666,0.7500820159912109,0.0,15,10,0,7.049598932266235
983,983,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052267.660099,140,0,1,1,1,0.15,0.8333333333333334,0.7493648529052734,1.0,6,5,0,4.4492998123168945
984,984,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052275.642692,134,0,1,1,1,0.15,0.75,0.7493970394134521,1.0,8,6,0,5.01692795753479
985,985,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671052283.942605,110,0,1,1,-1,0.15,0.5333333333333333,0.7505710124969482,0.0,15,8,0,7.13362193107605
986,986,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671052295.142365,130,0,1,1,-1,0.15,1.0,0.7496509552001953,1.0,3,3,0,3.266123056411743
987,987,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671052303.074473,194,0,1,1,-1,0.0,0.8,0.7496078014373779,0.0,15,12,0,8.483548879623413
988,988,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671052314.469055,133,1,0,-1,1,0.15,1.0,0.7499070167541504,1.0,5,5,0,4.094872951507568
989,989,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052321.7675898,116,1,0,-1,-1,0.15,0.6666666666666666,0.7494189739227295,1.0,3,2,0,3.082576036453247
990,990,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052328.300395,109,0,1,-1,-1,0.15,0.6666666666666666,0.7496969699859619,0.0,15,10,0,6.9499571323394775
991,991,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052338.949228,107,0,1,-1,-1,0.15,0.875,0.7499761581420898,1.0,8,7,0,4.5835981369018555
992,992,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052347.249891,111,1,0,-1,-1,0.15,0.8,0.749748945236206,1.0,10,8,0,5.350008010864258
993,993,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052356.315764,113,1,0,-1,-1,0.15,0.8333333333333334,0.7498531341552734,1.0,6,5,0,4.167850017547607
994,994,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052364.015014,108,1,0,-1,-1,0.15,1.0,0.7488739490509033,1.0,1,1,0,2.316059112548828
995,995,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052370.197906,127,0,1,-1,-1,0.15,0.5,0.7497448921203613,1.0,12,6,0,6.2492640018463135
996,996,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052380.180574,128,1,0,-1,-1,0.15,0.6666666666666666,0.7496318817138672,1.0,3,2,0,3.250412940979004
997,997,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052386.764336,112,1,0,-1,-1,0.15,1.0,0.748847246170044,1.0,2,2,0,2.682896137237549
998,998,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052393.230193,126,0,1,-1,-1,0.15,0.5,0.7495937347412109,1.0,2,1,0,2.8847098350524902
999,999,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052399.6791492,126,0,1,-1,-1,0.15,0.7857142857142857,0.7499420642852783,1.0,14,11,0,6.865599155426025
1000,1000,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052433.177967,125,0,1,-1,1,0.15,0.7142857142857143,0.748586893081665,1.0,7,5,0,4.531611919403076
1001,1001,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052446.426802,429,0,1,-1,1,0.15,0.6666666666666666,0.7489337921142578,1.0,9,6,0,10.248414993286133
1002,1002,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671052456.043296,155,0,1,-1,1,0.0,0.6666666666666666,0.74906325340271,0.0,15,10,0,7.698537349700928
1003,1003,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052467.158628,134,0,1,1,1,0.15,0.6666666666666666,0.7493371963500977,1.0,3,2,0,3.3337831497192383
1004,1004,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052473.707435,112,1,0,1,1,0.15,0.5555555555555556,0.750042200088501,1.0,9,5,0,4.967101335525513
1005,1005,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052484.474689,240,1,0,1,1,0.15,0.6666666666666666,0.749614953994751,1.0,6,4,0,6.116418123245239
1006,1006,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052492.5911,137,1,0,1,1,0.15,0.6666666666666666,0.7497551441192627,1.0,3,2,0,3.3835010528564453
1007,1007,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052499.072433,107,1,0,1,1,0.15,0.5,0.7497451305389404,1.0,2,1,0,2.5490100383758545
1008,1008,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052505.639265,134,0,1,1,1,0.15,0.8571428571428571,0.7492859363555908,1.0,7,6,0,4.699258804321289
1009,1009,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052514.355197,156,0,1,1,1,0.15,0.75,0.7504630088806152,1.0,12,9,0,6.699660062789917
1010,1010,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052524.970835,167,1,0,1,1,0.15,0.5,0.7502670288085938,1.0,2,1,0,3.5507380962371826
1011,1011,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052531.33664,120,1,0,1,1,0.15,0.6666666666666666,0.7502810955047607,1.0,3,2,0,3.1004090309143066
1012,1012,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052538.419709,143,0,1,1,1,0.15,0.8333333333333334,0.7496612071990967,1.0,6,5,0,4.499956846237183
1013,1013,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052546.9524832,166,1,0,1,1,0.15,0.6666666666666666,0.7489368915557861,1.0,3,2,0,3.868515968322754
1014,1014,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671052553.735897,124,1,0,1,1,0.15,0.5333333333333333,0.7495179176330566,0.0,15,8,0,7.16671895980835
1015,1015,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671052564.501997,114,1,0,-1,1,0.0,0.7333333333333333,0.7493889331817627,0.0,15,11,0,7.198949813842773
1016,1016,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671052575.633724,125,1,0,-1,-1,0.0,0.8666666666666667,0.7492372989654541,0.0,15,13,0,7.216306209564209
1017,1017,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671052586.483228,117,0,1,-1,-1,0.0,0.7333333333333333,0.7494380474090576,0.0,15,11,0,7.065743923187256
1018,1018,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671052598.51579,190,0,1,-1,-1,0.15,0.7333333333333333,0.749751091003418,0.0,15,11,0,8.366358995437622
1019,1019,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052614.4820879,416,0,1,-1,1,0.15,0.6923076923076923,0.7488839626312256,1.0,13,9,0,11.43211817741394
1020,1020,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671052626.681895,225,1,0,1,-1,0.0,0.6666666666666666,0.7500650882720947,0.0,15,10,0,8.884469985961914
1021,1021,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671052637.913871,136,0,1,1,-1,0.0,0.6666666666666666,0.750006914138794,0.0,15,10,0,7.366907119750977
