,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,date_time
463,463,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574122.891724,107,2.266084909439087,1,0,1,0,0.15,1.0,[0.9833669662475586],1.0,2.266084909439087,1,1,0,3.2656409740448,2023_05_08_15_28_40
464,464,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574128.674305,107,4.265976190567017,1,0,1,0,0.15,0.8571428571428571,[0.982396125793457],1.0,4.265976190567017,7,6,0,5.265161991119385,2023_05_08_15_28_45
465,465,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574136.69014,116,4.699609994888306,1,0,1,0,0.15,0.75,[1.1335551738739014],1.0,4.699609994888306,8,6,0,5.699251174926758,2023_05_08_15_28_53
466,466,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574144.923039,111,6.684165954589844,1,0,1,0,0.15,0.7857142857142857,[1.0503637790679932],1.0,6.684165954589844,14,11,0,7.68272590637207,2023_05_08_15_29_02
467,467,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683574155.422646,119,7.282253265380859,1,0,1,0,0.0,0.5333333333333333,[1.1830451488494873],0.0,7.282253265380859,15,8,0,8.282122135162354,2023_05_08_15_29_12
468,468,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683574166.2213702,108,6.916009187698364,1,0,1,0,0.0,0.8666666666666667,[0.9997830390930176],0.0,6.916009187698364,15,13,0,7.915603160858154,2023_05_08_15_29_23
469,469,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574176.820656,108,4.966159820556641,1,0,-1,0,0.15,0.6666666666666666,[0.9998989105224609],1.0,4.966159820556641,9,6,0,5.96677303314209,2023_05_08_15_29_33
470,470,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574185.4033659,107,4.916064262390137,1,0,-1,0,0.15,0.5555555555555556,[0.9829449653625488],1.0,4.916064262390137,9,5,0,5.915856122970581,2023_05_08_15_29_42
471,471,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574193.96945,109,3.2833590507507324,1,0,-1,0,0.15,0.75,[1.0165269374847412],1.0,3.2833590507507324,4,3,0,4.283054828643799,2023_05_08_15_29_51
472,472,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574200.802751,108,2.26636004447937,1,0,-1,0,0.15,1.0,[1.0000061988830566],1.0,2.26636004447937,1,1,0,3.2828941345214844,2023_05_08_15_29_57
473,473,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574206.636808,109,6.249407052993774,1,0,-1,0,0.15,0.6923076923076923,[1.0163099765777588],1.0,6.249407052993774,13,9,0,7.2499940395355225,2023_05_08_15_30_03
474,474,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574216.568033,109,2.650406837463379,1,0,-1,0,0.15,0.5,[1.0165050029754639],1.0,2.650406837463379,2,1,0,3.6494460105895996,2023_05_08_15_30_13
475,475,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574222.7674298,109,6.583724021911621,1,0,-1,0,0.15,0.6428571428571429,[1.016678810119629],1.0,6.583724021911621,14,9,0,7.58247709274292,2023_05_08_15_30_19
476,476,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574233.083545,111,2.650540828704834,1,0,-1,0,0.15,1.0,[1.0496749877929688],1.0,2.650540828704834,2,2,0,3.650146961212158,2023_05_08_15_30_30
477,477,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574239.416291,119,3.7499802112579346,1,0,-1,0,0.15,0.6,[1.1834652423858643],1.0,3.7499802112579346,5,3,0,4.749547958374023,2023_05_08_15_30_36
478,478,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574246.5992708,110,7.1339569091796875,1,0,-1,0,0.0,0.5333333333333333,[1.0331001281738281],0.0,7.1339569091796875,15,8,0,8.132395029067993,2023_05_08_15_30_43
479,479,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574257.431824,109,7.132642030715942,1,0,-1,0,0.0,0.2,[1.0166661739349365],0.0,7.132642030715942,15,3,0,8.132315158843994,2023_05_08_15_30_54
480,480,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574268.3643782,114,6.998810052871704,1,0,-1,0,0.0,0.6,[1.0992980003356934],0.0,6.998810052871704,15,9,0,7.999202013015747,2023_05_08_15_31_05
481,481,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574280.4135659,194,8.53334379196167,1,0,-1,0,0.0,0.6,[2.4338090419769287],0.0,8.53334379196167,15,9,0,9.53470778465271,2023_05_08_15_31_16
482,482,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574291.32999,109,2.5831029415130615,1,0,1,0,0.15,1.0,[1.016754150390625],1.0,2.5831029415130615,2,2,0,3.5829062461853027,2023_05_08_15_31_28
483,483,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574297.480375,110,6.316242933273315,1,0,1,0,0.15,0.6923076923076923,[1.033221960067749],1.0,6.316242933273315,13,9,0,7.315901041030884,2023_05_08_15_31_34
484,484,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574307.461431,110,6.599479913711548,1,0,1,0,0.15,0.7142857142857143,[1.033339023590088],1.0,6.599479913711548,14,10,0,7.599122047424316,2023_05_08_15_31_44
485,485,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574317.794229,113,6.983121156692505,1,0,1,0,0.15,0.8,[1.0839290618896484],0.0,6.983121156692505,15,12,0,7.983173131942749,2023_05_08_15_31_54
486,486,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574328.5607932,117,3.71584415435791,1,0,1,0,0.15,0.2,[1.1491262912750244],1.0,3.71584415435791,5,1,0,4.715595006942749,2023_05_08_15_32_05
487,487,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574335.793131,113,6.350299119949341,1,0,1,0,0.15,0.6153846153846154,[1.0839810371398926],1.0,6.350299119949341,13,8,0,7.349330186843872,2023_05_08_15_32_12
488,488,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574346.475939,152,6.6826348304748535,1,0,1,0,0.15,0.5,[1.7327699661254883],1.0,6.6826348304748535,12,6,0,7.682140111923218,2023_05_08_15_32_22
489,489,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574356.392019,124,3.499567985534668,1,0,1,0,0.15,1.0,[1.2663929462432861],1.0,3.499567985534668,4,4,0,4.499324083328247,2023_05_08_15_32_33
490,490,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574363.857843,148,7.76586389541626,1,0,1,0,0.15,0.6666666666666666,[1.6665799617767334],0.0,7.76586389541626,15,10,0,8.765669822692871,2023_05_08_15_32_40
491,491,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574375.356852,147,5.949397802352905,1,0,1,0,0.15,0.5,[1.6497447490692139],1.0,5.949397802352905,10,5,0,6.950426816940308,2023_05_08_15_32_51
492,492,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574384.40621,112,3.066452980041504,1,0,1,0,0.15,0.6666666666666666,[1.0665650367736816],1.0,3.066452980041504,3,2,0,4.0664849281311035,2023_05_08_15_33_01
493,493,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683574390.972464,108,7.099354028701782,1,0,1,0,0.0,0.5333333333333333,[1.0002310276031494],0.0,7.099354028701782,15,8,0,8.099357843399048,2023_05_08_15_33_08
494,494,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574401.772303,107,6.2656309604644775,1,0,-1,0,0.15,0.7692307692307693,[0.9835629463195801],1.0,6.2656309604644775,13,10,0,7.265375852584839,2023_05_08_15_33_18
495,495,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574411.721272,107,4.567080020904541,1,0,-1,0,0.15,0.625,[0.9831020832061768],1.0,4.567080020904541,8,5,0,5.566029071807861,2023_05_08_15_33_28
496,496,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574419.9044611,108,7.099622011184692,1,0,-1,0,0.15,0.6,[1.0001599788665771],0.0,7.099622011184692,15,9,0,8.099247217178345,2023_05_08_15_33_37
497,497,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574431.269811,141,5.182831048965454,1,0,-1,0,0.15,0.5,[1.549565076828003],1.0,5.182831048965454,8,4,0,6.183220863342285,2023_05_08_15_33_47
498,498,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574441.435788,221,8.816291093826294,1,0,-1,0,0.15,0.7333333333333333,[2.8841121196746826],1.0,8.816291093826294,15,11,0,9.816277980804443,2023_05_08_15_33_56
499,499,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574452.13589,107,2.2666399478912354,1,0,-1,0,0.15,1.0,[0.9832518100738525],1.0,2.2666399478912354,1,1,0,3.2660300731658936,2023_05_08_15_34_09
500,500,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574457.967694,109,3.249825954437256,1,0,-1,0,0.15,0.75,[1.0164659023284912],1.0,3.249825954437256,4,3,0,4.2494988441467285,2023_05_08_15_34_15
501,501,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574464.7509172,107,2.2167179584503174,1,0,-1,0,0.15,1.0,[0.9833559989929199],1.0,2.2167179584503174,1,1,0,3.216336965560913,2023_05_08_15_34_21
502,502,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574470.517256,108,4.89903998374939,1,0,-1,0,0.15,0.6666666666666666,[0.9993841648101807],1.0,4.89903998374939,9,6,0,5.898644208908081,2023_05_08_15_34_27
503,503,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574479.3168619,125,7.382646083831787,1,0,-1,0,0.15,0.4666666666666667,[1.282987117767334],0.0,7.382646083831787,15,7,0,8.38309121131897,2023_05_08_15_34_36
504,504,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574490.1822789,110,7.032624006271362,1,0,-1,0,0.15,0.5333333333333333,[1.0329170227050781],1.0,7.032624006271362,15,8,0,8.032408952713013,2023_05_08_15_34_47
505,505,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574500.881695,107,2.9495208263397217,1,0,-1,0,0.15,0.6666666666666666,[0.9825799465179443],1.0,2.9495208263397217,3,2,0,3.948779821395874,2023_05_08_15_34_58
506,506,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574507.398535,108,4.916338920593262,1,0,-1,0,0.15,0.5555555555555556,[1.0003559589385986],1.0,4.916338920593262,9,5,0,5.91634202003479,2023_05_08_15_35_04
507,507,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574516.663977,151,7.832149028778076,1,0,-1,0,0.15,0.5333333333333333,[1.715815782546997],0.0,7.832149028778076,15,8,0,8.831692934036255,2023_05_08_15_35_13
508,508,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574528.013769,137,6.432991981506348,1,0,-1,0,0.15,0.6666666666666666,[1.4836599826812744],1.0,6.432991981506348,12,8,0,7.432484149932861,2023_05_08_15_35_24
509,509,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574538.2122161,142,4.1494128704071045,1,0,-1,0,0.15,0.4,[1.5669140815734863],1.0,4.1494128704071045,5,2,0,5.149456977844238,2023_05_08_15_35_34
510,510,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574545.395115,108,4.249764919281006,1,0,-1,0,0.15,0.7142857142857143,[0.9997830390930176],1.0,4.249764919281006,7,5,0,5.249406814575195,2023_05_08_15_35_42
511,511,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574553.761142,139,7.615638971328735,1,0,-1,0,0.0,0.6666666666666666,[1.516197919845581],0.0,7.615638971328735,15,10,0,8.615370035171509,2023_05_08_15_35_50
512,512,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574565.344287,153,7.8496599197387695,1,0,1,0,0.15,0.6,[1.7503290176391602],0.0,7.8496599197387695,15,9,0,8.849096059799194,2023_05_08_15_36_01
513,513,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574577.976655,214,7.699951171875,1,0,1,0,0.15,0.9166666666666666,[2.766329050064087],1.0,7.699951171875,12,11,0,8.699689149856567,2023_05_08_15_36_13
514,514,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574589.70885,232,4.966240167617798,1,0,1,0,0.15,0.6666666666666666,[3.0660529136657715],1.0,4.966240167617798,3,2,0,5.966318845748901,2023_05_08_15_36_24
515,515,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574596.691642,134,3.9998080730438232,1,0,1,0,0.15,0.8,[1.4330918788909912],1.0,3.9998080730438232,5,4,0,5.000057935714722,2023_05_08_15_36_33
516,516,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574604.574455,151,7.3330299854278564,1,0,1,0,0.15,0.8571428571428571,[1.7164459228515625],1.0,7.3330299854278564,14,12,0,8.332454204559326,2023_05_08_15_36_41
517,517,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574615.107307,119,3.0832579135894775,1,0,1,0,0.15,0.6666666666666666,[1.1832740306854248],1.0,3.0832579135894775,3,2,0,4.082965135574341,2023_05_08_15_36_52
518,518,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574621.573644,108,5.932995080947876,1,0,1,0,0.15,0.6666666666666666,[1.0001280307769775],1.0,5.932995080947876,12,8,0,6.932801008224487,2023_05_08_15_36_58
519,519,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574631.256316,113,3.6665360927581787,1,0,1,0,0.15,0.8,[1.084381103515625],1.0,3.6665360927581787,5,4,0,4.666102886199951,2023_05_08_15_37_08
520,520,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574638.405482,107,6.932647943496704,1,0,-1,0,0.0,0.4666666666666667,[0.9831202030181885],0.0,6.932647943496704,15,7,0,7.932476997375488,2023_05_08_15_37_15
521,521,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574649.0714371,108,7.032681941986084,1,0,1,0,0.15,0.6666666666666666,[1.0001578330993652],0.0,7.032681941986084,15,10,0,8.03233289718628,2023_05_08_15_37_26
522,522,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574661.054778,182,8.349421739578247,1,0,-1,0,0.15,0.4666666666666667,[2.232743978500366],0.0,8.349421739578247,15,7,0,9.34919786453247,2023_05_08_15_37_36
523,523,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574672.1204631,119,7.282840013504028,1,0,-1,0,0.15,0.5333333333333333,[1.183772087097168],0.0,7.282840013504028,15,8,0,8.283082246780396,2023_05_08_15_37_49
524,524,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683574682.935744,107,6.933095932006836,1,0,1,0,0.0,0.4666666666666667,[0.9830570220947266],0.0,6.933095932006836,15,7,0,7.932185173034668,2023_05_08_15_38_00
525,525,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683575842.905287,349,10.948915004730225,1,0,1,0,0.0,0.4,[5.015976905822754],0.0,10.948915004730225,15,6,0,11.948530912399292,2023_05_08_15_57_16
526,526,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683575854.438208,152,3.032447099685669,1,0,-1,0,0.15,1.0,[1.732469081878662],1.0,3.032447099685669,1,1,0,4.03224515914917,2023_05_08_15_57_30
527,527,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683575860.287402,107,7.082712650299072,1,0,-1,0,0.15,0.0,[0.9828507900238037],0.0,7.082712650299072,15,0,0,8.08261489868164,2023_05_08_15_57_37
528,528,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683575873.0030222,222,6.832880020141602,1,0,-1,0,0.15,0.1111111111111111,[2.899731159210205],1.0,6.832880020141602,9,1,0,7.833279132843018,2023_05_08_15_57_48
529,529,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683576318.855909,232,8.982861042022705,1,0,1,0,0.0,0.3333333333333333,[3.0668179988861084],0.0,8.982861042022705,15,5,0,9.982481241226196,2023_05_08_16_05_13
530,530,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683576705.312783,665,16.39888620376587,1,0,1,0,0.0,0.26666666666666666,[10.28282117843628],0.0,16.39888620376587,15,4,0,17.398523807525635,2023_05_08_16_11_33
531,531,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576722.011168,437,12.582797050476074,1,0,-1,0,0.15,0.26666666666666666,[6.482478857040405],0.0,12.582797050476074,15,4,0,13.581831932067871,2023_05_08_16_11_53
532,532,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683576733.1108348,111,7.150252103805542,1,0,1,0,0.0,0.5333333333333333,[1.050572156906128],0.0,7.150252103805542,15,8,0,8.150930166244507,2023_05_08_16_12_10
533,533,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576743.909685,107,6.899633169174194,1,0,-1,0,0.15,0.8,[0.9833102226257324],0.0,6.899633169174194,15,12,0,7.899442195892334,2023_05_08_16_12_21
534,534,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683576754.925737,131,7.49957799911499,1,0,1,0,0.0,0.6,[1.384303092956543],0.0,7.49957799911499,15,9,0,8.499122858047485,2023_05_08_16_12_31
535,535,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576765.774752,108,3.5658769607543945,1,0,-1,0,0.15,0.8,[0.9993720054626465],1.0,3.5658769607543945,5,4,0,4.56559681892395,2023_05_08_16_12_42
536,536,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576772.957636,110,6.933367013931274,1,0,-1,0,0.15,0.7333333333333333,[1.0332159996032715],0.0,6.933367013931274,15,11,0,7.933081150054932,2023_05_08_16_12_50
537,537,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576783.590702,109,7.132426977157593,1,0,-1,0,0.15,0.3333333333333333,[1.016463041305542],0.0,7.132426977157593,15,5,0,8.132272005081177,2023_05_08_16_13_00
538,538,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576794.440573,109,6.632781982421875,1,0,1,0,0.15,0.9285714285714286,[1.0161950588226318],1.0,6.632781982421875,14,13,0,7.63257908821106,2023_05_08_16_13_11
539,539,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576804.7896268,110,2.933241128921509,1,0,1,0,0.15,1.0,[1.0332388877868652],1.0,2.933241128921509,3,3,0,3.932760000228882,2023_05_08_16_13_21
540,540,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576811.2215118,107,3.5675601959228516,1,0,1,0,0.15,0.6,[0.9831411838531494],1.0,3.5675601959228516,5,3,0,4.566550016403198,2023_05_08_16_13_28
541,541,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576818.404819,109,6.249550104141235,1,0,1,0,0.15,0.6923076923076923,[1.0167059898376465],1.0,6.249550104141235,13,9,0,7.249364137649536,2023_05_08_16_13_35
542,542,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576828.3039591,107,2.5496771335601807,1,0,1,0,0.15,1.0,[0.9827980995178223],1.0,2.5496771335601807,2,2,0,3.549278974533081,2023_05_08_16_13_45
543,543,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576835.203922,155,7.682749032974243,1,0,1,0,0.15,0.8666666666666667,[1.7825989723205566],0.0,7.682749032974243,15,13,0,8.682753801345825,2023_05_08_16_13_51
544,544,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576845.88589,110,3.016580104827881,1,0,1,0,0.15,0.3333333333333333,[1.033210039138794],1.0,3.016580104827881,3,1,0,4.016310930252075,2023_05_08_16_14_02
545,545,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576853.052039,147,6.599210977554321,1,0,1,0,0.15,0.9166666666666666,[1.6499338150024414],1.0,6.599210977554321,12,11,0,7.599042177200317,2023_05_08_16_14_09
546,546,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576862.735119,110,5.283064126968384,1,0,1,0,0.15,0.8,[1.0331671237945557],1.0,5.283064126968384,10,8,0,6.282697916030884,2023_05_08_16_14_19
547,547,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576871.750657,115,4.365716934204102,1,0,1,0,0.15,0.5714285714285714,[1.1157200336456299],1.0,4.365716934204102,7,4,0,5.382512807846069,2023_05_08_16_14_28
548,548,[1.0],1.0,0,1.0,1.0,0,[1.0],1683576879.750311,115,3.015704870223999,1,0,1,0,0.15,0.6666666666666666,[1.11631178855896],1.0,3.015704870223999,3,2,0,4.015091896057129,2023_05_08_16_14_36
549,549,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683576886.200075,108,6.9160919189453125,1,0,1,0,0.0,0.7333333333333333,[1.000619888305664],0.0,6.9160919189453125,15,11,0,7.9158830642700195,2023_05_08_16_14_43
550,550,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683576896.832384,109,6.916093349456787,1,0,1,0,0.0,0.5333333333333333,[1.016313076019287],0.0,6.916093349456787,15,8,0,7.915610313415527,2023_05_08_16_14_53
551,551,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683576907.5149639,112,7.1657609939575195,1,0,1,0,0.0,0.6,[1.0663459300994873],0.0,7.1657609939575195,15,9,0,8.165766716003418,2023_05_08_16_15_04
552,552,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576918.3142889,107,6.900038003921509,1,0,-1,0,0.15,0.8,[0.9835331439971924],0.0,6.900038003921509,15,12,0,7.8991618156433105,2023_05_08_16_15_15
553,553,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576929.646924,151,7.633633852005005,1,0,-1,0,0.15,0.5333333333333333,[1.716336965560913],0.0,7.633633852005005,15,8,0,8.632505893707275,2023_05_08_16_15_26
554,554,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576940.27943,107,4.216752052307129,1,0,-1,0,0.15,0.5714285714285714,[0.983292818069458],1.0,4.216752052307129,7,4,0,5.216447830200195,2023_05_08_16_15_37
555,555,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576948.112524,108,3.566789150238037,1,0,-1,0,0.15,0.6,[0.9999029636383057],1.0,3.566789150238037,5,3,0,4.566612005233765,2023_05_08_16_15_45
556,556,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576955.245599,107,7.082839012145996,1,0,-1,0,0.15,0.5333333333333333,[0.9831809997558594],0.0,7.082839012145996,15,8,0,8.099419832229614,2023_05_08_16_15_52
557,557,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576966.078326,108,6.69917893409729,1,0,-1,0,0.15,0.8571428571428571,[0.9996030330657959],1.0,6.69917893409729,14,12,0,7.6989030838012695,2023_05_08_16_16_03
558,558,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576977.060056,144,4.9160239696502686,1,0,-1,0,0.15,0.8571428571428571,[1.5993189811706543],1.0,4.9160239696502686,7,6,0,5.915870904922485,2023_05_08_16_16_13
559,559,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576985.009865,108,4.232649803161621,1,0,-1,0,0.15,0.5714285714285714,[0.9996650218963623],1.0,4.232649803161621,7,4,0,5.232442140579224,2023_05_08_16_16_22
560,560,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576992.909164,113,2.650177001953125,1,0,-1,0,0.15,0.5,[1.09312105178833],1.0,2.650177001953125,2,1,0,3.6493279933929443,2023_05_08_16_16_29
561,561,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683576999.042078,109,7.116556167602539,1,0,-1,0,0.15,0.0,[1.016322135925293],0.0,7.116556167602539,15,0,0,8.115626096725464,2023_05_08_16_16_36
562,562,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577009.8416278,108,6.915537118911743,1,0,-1,0,0.15,0.6666666666666666,[0.9996020793914795],0.0,6.915537118911743,15,10,0,7.915676116943359,2023_05_08_16_16_46
563,563,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683577020.440649,107,4.249658823013306,1,0,-1,0,0.15,0.7142857142857143,[0.9833500385284424],1.0,4.249658823013306,7,5,0,5.249480962753296,2023_05_08_16_16_57
564,564,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577028.423532,116,7.232630014419556,1,0,-1,0,0.0,0.4,[1.1330909729003906],0.0,7.232630014419556,15,6,0,8.232435941696167,2023_05_08_16_17_05
565,565,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577040.172809,164,7.866307020187378,1,0,-1,0,0.0,0.7333333333333333,[1.9331817626953125],0.0,7.866307020187378,15,11,0,8.866024017333984,2023_05_08_16_17_16
566,566,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577050.855553,108,3.5830399990081787,1,0,1,0,0.15,0.8,[0.9998829364776611],1.0,3.5830399990081787,5,4,0,4.582828044891357,2023_05_08_16_17_28
567,567,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577058.304554,125,7.1830620765686035,1,0,1,0,0.15,0.6,[1.2831480503082275],0.0,7.1830620765686035,15,9,0,8.182384014129639,2023_05_08_16_17_35
568,568,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577068.920623,108,5.649531126022339,1,0,1,0,0.15,0.6363636363636364,[0.9998362064361572],1.0,5.649531126022339,11,7,0,6.64937424659729,2023_05_08_16_17_46
569,569,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577078.237505,108,2.566331148147583,1,0,1,0,0.15,0.5,[0.999420166015625],1.0,2.566331148147583,2,1,0,3.566261053085327,2023_05_08_16_17_55
570,570,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577084.319411,107,6.899372100830078,1,0,1,0,0.15,0.6,[0.9829890727996826],0.0,6.899372100830078,15,9,0,7.899342060089111,2023_05_08_16_18_01
571,571,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577100.5018308,441,7.782967805862427,1,0,1,0,0.15,1.0,[6.549497842788696],1.0,7.782967805862427,1,1,0,8.782659769058228,2023_05_08_16_18_12
572,572,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577106.5189278,109,2.5993690490722656,1,0,1,0,0.15,1.0,[1.0164010524749756],1.0,2.5993690490722656,2,2,0,3.5992488861083984,2023_05_08_16_18_23
573,573,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577112.684515,110,6.932820796966553,1,0,1,0,0.15,0.6666666666666666,[1.0320298671722412],1.0,6.932820796966553,15,10,0,7.931781053543091,2023_05_08_16_18_29
574,574,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577123.316728,109,2.5832016468048096,1,0,1,0,0.15,0.5,[1.0162477493286133],1.0,2.5832016468048096,2,1,0,3.583375930786133,2023_05_08_16_18_40
575,575,[1.0],1.0,0,1.0,1.0,0,[1.0],1683577129.399775,107,6.899667978286743,1,0,1,0,0.15,0.7333333333333333,[0.983734130859375],0.0,6.899667978286743,15,11,0,7.915986061096191,2023_05_08_16_18_46
576,576,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577140.032588,107,6.932851791381836,1,0,-1,0,0.0,0.6,[0.9830708503723145],0.0,6.932851791381836,15,9,0,7.932513952255249,2023_05_08_16_18_57
577,577,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683577150.665036,107,6.882932186126709,1,0,-1,0,0.0,0.7333333333333333,[0.9837150573730469],0.0,6.882932186126709,15,11,0,7.882505178451538,2023_05_08_16_19_07
578,578,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683577161.2643452,107,7.1001060009002686,1,0,1,0,0.0,0.6,[0.9833049774169922],0.0,7.1001060009002686,15,9,0,8.099157094955444,2023_05_08_16_19_18
